model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist

anderson.1_F_01,ufscc,64,spotba,16,0.080,2016-07-14.13:29:56,0,103,200,804,1584,0,0,1,804,804,2,-1
anderson.1_F_02,ufscc,64,spotba,20,0.120,2016-07-14.13:29:58,31,173,350,1117,2335,0,188,7,1117,967,2,-1
anderson.1_F_05,ufscc,64,spotba,19,0.070,2016-07-14.13:30:00,0,107,199,844,1626,0,0,2,844,844,2,-1
anderson.1_F_07,ufscc,64,spotba,34,0.140,2016-07-14.13:30:02,39,299,603,2154,4460,0,78,245,2116,1834,3,-1
anderson.1_F_08,ufscc,64,spotba,24,0.160,2016-07-14.13:30:04,15,220,461,994,2333,0,7,9,993,959,3,-1
anderson.1_F_09,ufscc,64,spotba,16,0.070,2016-07-14.13:30:05,0,65,221,446,1633,0,0,1,446,446,2,-1
anderson.2_F_01,ufscc,64,spotba,26,0.110,2016-07-14.13:30:07,0,332,765,996,2431,0,0,1,996,996,2,-1
anderson.2_F_05,ufscc,64,spotba,25,0.100,2016-07-14.13:30:10,0,219,475,622,1526,0,0,1,622,622,2,-1
anderson.2_F_08,ufscc,64,spotba,24,0.200,2016-07-14.13:30:14,288,1042,2512,2029,5244,0,391,100,2024,1457,3,-1
anderson.3_F_01,ufscc,64,spotba,20,0.130,2016-07-14.13:30:17,0,432,1059,955,2397,0,0,1,955,955,2,-1
anderson.3_F_02,ufscc,64,spotba,39,0.190,2016-07-14.13:30:19,209,985,2237,2301,5356,0,287,6,2299,1722,2,-1
anderson.3_F_05,ufscc,64,spotba,24,0.160,2016-07-14.13:30:21,0,575,1377,1105,2739,0,0,1,1105,1105,2,-1
anderson.3_F_06,ufscc,64,spotba,108,0.450,2016-07-14.13:30:23,7647,12944,33845,15616,41535,1,9447,379,15609,6252,2,-1
anderson.3_F_07,ufscc,64,spotba,42,0.240,2016-07-14.13:30:25,70,1476,3898,2118,5584,0,27,16,2118,2027,3,-1
anderson.3_F_08,ufscc,64,spotba,20,0.220,2016-07-14.13:30:27,101,840,2093,1287,3678,0,44,1,1287,1159,3,-1
anderson.3_F_09,ufscc,64,spotba,23,0.180,2016-07-14.13:30:29,0,605,3624,1162,7428,0,0,11,1162,1162,2,-1
anderson.4_F_01,ufscc,64,spotba,33,0.150,2016-07-14.13:30:32,0,271,867,486,1788,0,0,1,486,486,2,-1
anderson.4_F_05,ufscc,64,spotba,30,0.210,2016-07-14.13:30:34,0,1004,2598,1299,3656,0,0,2,1299,1299,2,-1
anderson.4_F_08,ufscc,64,spotba,35,0.390,2016-07-14.13:30:37,3032,5755,14372,7141,18742,0,4199,428,7100,3312,3,-1
anderson.5_F_01,ufscc,64,spotba,30,0.300,2016-07-14.13:30:40,0,2037,6903,2329,8326,0,0,1,2329,2329,2,-1
anderson.5_F_02,ufscc,64,spotba,68,0.330,2016-07-14.13:30:44,993,3019,8071,3247,9269,0,656,2,3247,2265,2,-1
anderson.5_F_05,ufscc,64,spotba,38,0.290,2016-07-14.13:30:48,0,1199,3817,1377,4766,0,0,1,1377,1377,2,-1
anderson.5_F_06,ufscc,64,spotba,1372,0.620,2016-07-14.13:30:50,194340,250080,615395,251832,622942,1,168601,2889,251827,56052,2,-1
anderson.5_F_07,ufscc,64,spotba,76,0.450,2016-07-14.13:30:54,47,5092,19022,5300,20076,0,10,32,5300,5253,3,-1
anderson.5_F_08,ufscc,64,spotba,57,0.420,2016-07-14.13:30:57,609,4015,12444,4206,13778,0,59,12,4206,3595,3,-1
anderson.5_F_09,ufscc,64,spotba,66,0.390,2016-07-14.13:31:00,0,3556,44440,3811,49949,0,0,73,3811,3811,2,-1
anderson.6_F_05,ufscc,64,spotba,44,0.290,2016-07-14.13:31:03,0,1835,5718,2018,6824,0,0,1,2018,2018,2,-1
anderson.6_F_08,ufscc,64,spotba,34,0.400,2016-07-14.13:31:07,1975,3868,9951,4112,11742,0,1582,27,4112,2229,3,-1
anderson.7_F_01,ufscc,64,spotba,38,0.410,2016-07-14.13:31:10,0,3203,12525,3372,13598,0,0,1,3372,3372,2,-1
anderson.7_F_02,ufscc,64,spotba,105,0.380,2016-07-14.13:31:12,1269,3064,8683,3237,9902,0,929,1,3237,2013,2,-1
anderson.7_F_05,ufscc,64,spotba,45,0.380,2016-07-14.13:31:16,0,2345,8461,2516,9545,0,0,1,2516,2516,2,-1
anderson.7_F_06,ufscc,64,spotba,1309,0.640,2016-07-14.13:31:19,216712,232414,619917,235029,633976,1,328094,829,235029,16049,2,-1
anderson.7_F_07,ufscc,64,spotba,121,0.510,2016-07-14.13:31:22,138,6360,25662,6536,26770,0,84,68,6536,6398,3,-1
anderson.8_F_01,ufscc,64,spotba,59,0.220,2016-07-14.13:31:27,0,594,3114,739,4191,0,0,1,739,739,2,-1
anderson.8_F_05,ufscc,64,spotba,49,0.270,2016-07-14.13:31:31,0,986,4489,1130,5560,0,0,1,1130,1130,2,-1
anderson.8_F_08,ufscc,64,spotba,187,0.650,2016-07-14.13:31:34,21390,27063,63394,27218,65041,0,24437,678,27218,5995,3,-1
at.1_F_01,ufscc,64,spotba,2,0.040,2016-07-14.13:31:37,0,1,4,64,320,64,0,0,64,64,2,-1
at.1_F_02,ufscc,64,spotba,4,0.050,2016-07-14.13:31:40,0,16,80,125,636,112,0,0,125,125,2,-1
at.1_F_05,ufscc,64,spotba,11,0.100,2016-07-14.13:31:44,0,190,603,494,1804,116,0,0,494,494,2,-1
at.1_F_06,ufscc,64,spotba,3,0.040,2016-07-14.13:31:48,0,6,32,83,676,83,0,0,83,83,2,-1
at.2_F_01,ufscc,64,spotba,2,0.040,2016-07-14.13:31:50,0,1,4,64,320,64,0,0,64,64,2,-1
at.2_F_02,ufscc,64,spotba,4,0.060,2016-07-14.13:31:52,0,23,116,181,912,142,0,0,181,181,2,-1
at.2_F_05,ufscc,64,spotba,15,0.110,2016-07-14.13:31:55,0,321,936,686,2272,137,0,0,686,686,2,-1
at.2_F_06,ufscc,64,spotba,3,0.060,2016-07-14.13:31:57,0,7,40,82,668,82,0,0,82,82,2,-1
at.3_F_01,ufscc,64,spotba,2,0.040,2016-07-14.13:32:01,0,1,5,64,384,64,0,0,64,64,2,-1
at.3_F_02,ufscc,64,spotba,4,0.080,2016-07-14.13:32:03,0,33,194,135,803,113,0,0,135,135,2,-1
at.3_F_05,ufscc,64,spotba,14,0.140,2016-07-14.13:32:06,0,404,1492,676,2844,132,0,0,676,676,2,-1
at.3_F_06,ufscc,64,spotba,3,0.050,2016-07-14.13:32:08,0,7,55,75,784,75,0,0,75,75,2,-1
at.4_F_01,ufscc,64,spotba,2,0.050,2016-07-14.13:32:10,0,1,6,64,448,64,0,0,64,64,2,-1
at.4_F_02,ufscc,64,spotba,4,0.080,2016-07-14.13:32:16,0,29,216,141,1018,132,0,0,141,141,2,-1
at.4_F_05,ufscc,64,spotba,18,0.160,2016-07-14.13:32:18,0,191,994,387,2229,149,0,0,387,387,2,-1
at.4_F_06,ufscc,64,spotba,3,0.060,2016-07-14.13:32:21,0,10,90,104,1186,104,0,0,104,104,2,-1
at.5_F_01,ufscc,64,spotba,2,0.040,2016-07-14.13:32:24,0,1,6,64,448,64,0,0,64,64,2,-1
at.5_F_02,ufscc,64,spotba,4,0.080,2016-07-14.13:32:26,0,62,444,232,1702,184,0,0,232,232,2,-1
at.5_F_05,ufscc,64,spotba,9,0.160,2016-07-14.13:32:29,0,290,1476,478,2663,159,0,0,478,478,2,-1
at.5_F_06,ufscc,64,spotba,3,0.060,2016-07-14.13:32:32,0,8,72,88,1048,88,0,0,88,88,2,-1
at.5_F_07,ufscc,64,spotba,2,0.040,2016-07-14.13:32:36,0,1,6,64,448,64,0,0,64,64,2,-1
at.5_F_08,ufscc,64,spotba,4,0.100,2016-07-14.13:32:41,0,51,354,174,1234,148,0,0,174,174,2,-1
at.5_F_11,ufscc,64,spotba,14,0.180,2016-07-14.13:32:44,0,503,2186,706,3407,152,0,0,706,706,2,-1
at.5_F_12,ufscc,64,spotba,3,0.070,2016-07-14.13:32:47,0,9,84,92,1066,92,0,0,92,92,2,-1
at.6_F_01,ufscc,64,spotba,2,0.040,2016-07-14.13:32:50,0,1,6,64,448,64,0,0,64,64,2,-1
at.6_F_02,ufscc,64,spotba,4,0.100,2016-07-14.13:32:54,0,17,126,118,892,113,0,0,118,118,2,-1
at.6_F_05,ufscc,64,spotba,19,0.130,2016-07-14.13:32:57,0,210,1166,381,2254,137,0,0,381,381,2,-1
at.6_F_06,ufscc,64,spotba,3,0.070,2016-07-14.13:32:59,0,7,66,77,964,77,0,0,77,77,2,-1
at.7_F_01,ufscc,64,spotba,2,0.050,2016-07-14.13:33:02,0,1,7,64,512,64,0,0,64,64,2,-1
at.7_F_02,ufscc,64,spotba,4,0.100,2016-07-14.13:33:05,0,45,378,197,1625,178,0,0,197,197,2,-1
at.7_F_05,ufscc,64,spotba,33,0.160,2016-07-14.13:33:11,0,258,1615,431,2890,164,0,0,431,431,2,-1
at.7_F_06,ufscc,64,spotba,3,0.080,2016-07-14.13:33:14,0,7,84,72,1058,72,0,0,72,72,2,-1
bakery.1_F_01,ufscc,64,spotba,12,0.080,2016-07-14.13:33:17,0,78,137,774,1443,0,0,1,774,774,2,-1
bakery.1_F_02,ufscc,64,spotba,89,0.370,2016-07-14.13:33:19,995,2157,5264,15738,35940,4,7550,1208,15463,5205,2,-1
bakery.1_F_05,ufscc,64,spotba,12,0.070,2016-07-14.13:33:21,0,74,136,717,1393,0,0,1,717,717,2,-1
bakery.1_F_06,ufscc,64,spotba,89,0.320,2016-07-14.13:33:23,897,1898,4653,9946,25397,1,5523,956,9727,3940,2,-1
bakery.1_F_08,ufscc,64,spotba,12,0.120,2016-07-14.13:33:25,43,211,398,821,1863,0,40,3,821,733,3,-1
bakery.2_F_01,ufscc,64,spotba,17,0.060,2016-07-14.13:33:27,0,63,114,572,1110,0,0,2,572,572,2,-1
bakery.2_F_02,ufscc,64,spotba,29,0.110,2016-07-14.13:33:29,50,158,323,1426,2896,0,218,1,1426,1055,2,-1
bakery.2_F_05,ufscc,64,spotba,12,0.060,2016-07-14.13:33:32,0,64,115,674,1290,0,0,3,674,674,2,-1
bakery.2_F_06,ufscc,64,spotba,61,0.300,2016-07-14.13:33:34,864,1807,4366,12410,31458,5,6661,1592,11858,2999,2,-1
bakery.2_F_07,ufscc,64,spotba,31,0.130,2016-07-14.13:33:37,28,299,537,2080,3940,0,107,273,1993,1453,3,-1
bakery.2_F_08,ufscc,64,spotba,12,0.080,2016-07-14.13:33:39,18,194,362,776,1731,0,6,2,776,741,3,-1
bakery.2_F_09,ufscc,64,spotba,23,0.110,2016-07-14.13:33:41,0,232,791,2026,7065,0,0,546,1975,1767,2,-1
bakery.3_F_01,ufscc,64,spotba,15,0.140,2016-07-14.13:33:44,0,432,1132,937,2586,0,0,1,937,937,2,-1
bakery.3_F_02,ufscc,64,spotba,42,0.240,2016-07-14.13:33:46,1384,2254,5145,4557,11073,1,2456,12,4557,2101,2,-1
bakery.3_F_05,ufscc,64,spotba,15,0.170,2016-07-14.13:33:48,0,201,576,540,1656,0,0,1,540,540,2,-1
bakery.3_F_06,ufscc,64,spotba,47,0.430,2016-07-14.13:33:52,5249,7266,19609,16227,44660,1,12369,1,16227,3059,2,-1
bakery.3_F_08,ufscc,64,spotba,54,0.380,2016-07-14.13:33:55,1890,4765,11267,5947,15098,28,2212,13,5941,3982,3,-1
bakery.4_F_01,ufscc,64,spotba,15,0.140,2016-07-14.13:33:57,0,480,1201,1077,2931,0,0,1,1077,1077,2,-1
bakery.4_F_02,ufscc,64,spotba,23,0.230,2016-07-14.13:33:59,151,917,2262,1579,4161,0,172,2,1579,1391,2,-1
bakery.4_F_05,ufscc,64,spotba,15,0.100,2016-07-14.13:34:02,0,253,674,834,2376,0,0,3,834,834,2,-1
bakery.4_F_06,ufscc,64,spotba,114,0.540,2016-07-14.13:34:05,10003,13223,34157,28587,76939,1,23909,321,28512,4385,2,-1
bakery.4_F_07,ufscc,64,spotba,46,0.200,2016-07-14.13:34:08,27,1508,3608,2203,5469,0,3,27,2202,2163,3,-1
bakery.4_F_08,ufscc,64,spotba,34,0.310,2016-07-14.13:34:10,294,2300,5368,2952,7416,0,277,32,2946,2602,3,-1
bakery.4_F_09,ufscc,64,spotba,27,0.240,2016-07-14.13:34:12,0,1810,12337,2586,17936,0,0,97,2575,2573,2,-1
bakery.5_F_01,ufscc,64,spotba,18,0.180,2016-07-14.13:34:14,0,602,2242,967,3755,0,0,1,967,967,2,-1
bakery.5_F_02,ufscc,64,spotba,108,0.520,2016-07-14.13:34:17,8160,10903,25816,11799,28907,1,9812,1,11799,3810,2,-1
bakery.5_F_05,ufscc,64,spotba,18,0.180,2016-07-14.13:34:20,0,757,2634,1235,4559,0,0,1,1235,1235,2,-1
bakery.5_F_06,ufscc,64,spotba,94,0.620,2016-07-14.13:34:23,179263,181609,540131,202538,616732,1,375395,0,202538,3775,2,-1
bakery.5_F_08,ufscc,64,spotba,18,0.310,2016-07-14.13:34:25,8,1332,4828,1590,6490,0,0,1,1590,1582,3,-1
bakery.6_F_01,ufscc,64,spotba,33,0.340,2016-07-14.13:34:28,0,1971,5839,2307,7202,0,0,5,2307,2307,2,-1
bakery.6_F_02,ufscc,64,spotba,39,0.220,2016-07-14.13:34:30,11,1168,4192,1460,5553,0,0,1,1460,1449,2,-1
bakery.6_F_05,ufscc,64,spotba,43,0.260,2016-07-14.13:34:33,0,1456,4534,1814,6004,0,0,1,1814,1814,2,-1
bakery.6_F_06,ufscc,64,spotba,129,0.620,2016-07-14.13:34:37,265319,267384,690359,291141,776015,1,450034,20,291141,3545,2,-1
bakery.6_F_07,ufscc,64,spotba,64,0.440,2016-07-14.13:34:39,7,3210,9470,3546,10863,0,2,41,3546,3536,3,-1
bakery.6_F_08,ufscc,64,spotba,18,0.210,2016-07-14.13:34:42,0,790,3309,1184,5930,0,0,1,1184,1184,3,-1
bakery.6_F_09,ufscc,64,spotba,60,0.440,2016-07-14.13:34:44,0,3223,34120,3621,39793,0,0,162,3621,3601,2,-1
bakery.7_F_01,ufscc,64,spotba,18,0.130,2016-07-14.13:34:46,0,272,1069,562,2289,0,0,1,562,562,2,-1
bakery.7_F_02,ufscc,64,spotba,319,0.620,2016-07-14.13:34:49,49531,52654,143411,55508,152852,1,86474,40,55508,4544,2,-1
bakery.7_F_05,ufscc,64,spotba,18,0.230,2016-07-14.13:34:51,0,899,3251,1224,4606,0,0,1,1224,1224,2,-1
bakery.7_F_06,ufscc,64,spotba,221,0.640,2016-07-14.13:34:54,319328,325969,944258,349875,1032789,1,627046,1,349875,7740,2,-1
bakery.7_F_08,ufscc,64,spotba,51,0.520,2016-07-14.13:34:58,1261,4705,13163,5036,14855,2,1055,9,5036,3852,3,-1
bakery.8_F_01,ufscc,64,spotba,21,0.250,2016-07-14.13:35:01,0,998,4633,1346,6424,0,0,1,1346,1346,2,-1
bakery.8_F_02,ufscc,64,spotba,85,0.450,2016-07-14.13:35:05,445,3510,12469,3748,13881,1,257,1,3748,3411,2,-1
bakery.8_F_05,ufscc,64,spotba,48,0.450,2016-07-14.13:35:09,4,3567,12791,3831,14167,1,1,1,3831,3829,2,-1
bakery.8_F_06,ufscc,64,spotba,123,0.980,2016-07-14.13:35:13,3113586,3115829,11539480,3123625,11574614,1,8427304,0,3123625,3872,2,-1
bakery.8_F_08,ufscc,64,spotba,175,0.720,2016-07-14.13:35:17,18557,24250,65761,24469,67322,62,27361,1,24469,6563,3,-1
bopdp.1_F_01,ufscc,64,spotba,20,0.160,2016-07-14.13:35:21,0,383,1384,1587,5104,0,0,1,1587,1587,2,-1
bopdp.1_F_03,ufscc,64,spotba,50,0.200,2016-07-14.13:35:26,0,684,2162,2366,6982,0,0,2,2366,2366,2,-1
bopdp.1_F_05,ufscc,64,spotba,28,0.150,2016-07-14.13:35:29,0,403,644,1613,2502,0,0,1,1613,1613,2,-1
bopdp.2_F_01,ufscc,64,spotba,3,600.000,2016-07-14.13:45:31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
bopdp.2_F_03,ufscc,64,spotba,3,0.050,2016-07-14.13:45:37,0,4,14,152,584,44,0,0,152,152,2,-1
bopdp.2_F_05,ufscc,64,spotba,3,0.040,2016-07-14.13:45:39,0,5,8,108,258,11,0,0,108,108,2,-1
bopdp.2_F_07,ufscc,64,spotba,3,0.040,2016-07-14.13:45:42,0,4,7,150,342,32,0,0,150,150,2,-1
bopdp.3_F_01,ufscc,64,spotba,20,0.100,2016-07-14.13:45:45,0,279,1094,1022,4050,0,0,1,1022,1022,2,-1
bopdp.3_F_03,ufscc,64,spotba,20,0.140,2016-07-14.13:45:49,0,292,1178,1373,5328,0,0,1,1373,1373,2,-1
bopdp.3_F_05,ufscc,64,spotba,48,0.170,2016-07-14.13:45:51,0,814,1675,2027,3919,0,0,1,2027,2027,2,-1
bopdp.3_F_07,ufscc,64,spotba,34,0.170,2016-07-14.13:45:54,0,645,1360,1874,3804,0,0,2,1874,1874,2,-1
brp.1_F_01,ufscc,64,spotba,26,0.110,2016-07-14.13:45:57,0,243,411,843,1538,0,0,1,843,843,2,-1
brp.1_F_02,ufscc,64,spotba,27,0.240,2016-07-14.13:46:00,551,1092,2017,3437,6710,1,1179,0,3437,1815,2,-1
brp.1_F_03,ufscc,64,spotba,40,0.230,2016-07-14.13:46:03,32,1529,2719,3243,5879,11,20,123,3233,3030,2,-1
brp.1_F_04,ufscc,64,spotba,26,0.150,2016-07-14.13:46:06,0,283,497,860,1670,0,0,1,860,860,2,-1
brp.2_F_01,ufscc,64,spotba,34,0.130,2016-07-14.13:46:09,0,346,615,1301,2158,0,0,2,1301,1301,2,-1
brp.2_F_02,ufscc,64,spotba,31,0.200,2016-07-14.13:46:12,525,971,1877,5276,10122,4,1851,0,5276,2381,2,-1
brp.2_F_03,ufscc,64,spotba,42,0.250,2016-07-14.13:46:15,59,1331,2367,3304,5450,10,33,74,3298,3134,2,-1
brp.2_F_04,ufscc,64,spotba,34,0.170,2016-07-14.13:46:18,32,504,871,1608,2677,0,21,1,1608,1565,2,-1
brp.3_F_01,ufscc,64,spotba,30,0.220,2016-07-14.13:56:18,0,1384,2300,2212,4047,2,0,0,2212,2212,2,-1
brp.3_F_02,ufscc,64,spotba,41,0.390,2016-07-14.13:56:21,3404,5761,10488,10449,20391,1,4508,0,10449,4547,2,-1
brp.3_F_03,ufscc,64,spotba,42,0.410,2016-07-14.13:56:23,17,3018,5209,4278,8104,12,3,128,4268,4122,2,-1
brp.3_F_04,ufscc,64,spotba,41,0.240,2016-07-14.13:56:26,0,1078,1909,1749,3459,1,0,0,1749,1749,2,-1
brp.4_F_01,ufscc,64,spotba,30,0.230,2016-07-14.14:06:26,0,1850,2934,2766,5476,2,0,0,2766,2766,2,-1
brp.4_F_02,ufscc,64,spotba,101,0.550,2016-07-14.14:06:29,12574,21829,39366,27564,50499,1,10582,0,27564,12022,2,-1
brp.4_F_03,ufscc,64,spotba,196,0.540,2016-07-14.14:06:32,84,11304,19033,13248,24036,21,28,1355,13192,11984,2,-1
brp.4_F_04,ufscc,64,spotba,61,0.320,2016-07-14.14:06:34,13,2028,3514,2573,5481,1,9,0,2573,2560,2,-1
brp.5_F_01,ufscc,64,spotba,234,0.300,2016-07-14.14:06:37,0,2036,3121,2679,5178,0,0,1,2679,2679,2,-1
brp.5_F_02,ufscc,64,spotba,81,0.580,2016-07-14.14:06:40,17859,30377,55231,38596,70750,1,15285,0,38596,16149,2,-1
brp.5_F_03,ufscc,64,spotba,345,0.580,2016-07-14.14:06:44,1832,31479,56171,36179,65850,168,2029,8783,35615,26943,2,-1
brp.5_F_04,ufscc,64,spotba,89,0.330,2016-07-14.14:06:47,50,3545,5412,5058,8693,1,12,0,5058,5011,2,-1
brp.6_F_01,ufscc,64,spotba,30,0.250,2016-07-14.14:16:47,0,1640,2588,2092,5080,2,0,0,2092,2092,2,-1
brp.6_F_02,ufscc,64,spotba,82,0.610,2016-07-14.14:16:51,52346,79855,148459,91982,172418,2,45904,0,91982,32338,2,-1
brp.6_F_03,ufscc,64,spotba,454,0.600,2016-07-14.14:16:55,2065,39762,70639,41914,77738,234,1688,13293,41512,29488,2,-1
brp.6_F_04,ufscc,64,spotba,67,0.330,2016-07-14.14:16:58,5,3003,4768,3922,7940,1,0,0,3922,3917,2,-1
elevator.1_F_01,ufscc,64,spotba,26,0.230,2016-07-14.14:17:00,0,1205,2364,2230,4402,0,0,2,2230,2230,2,-1
elevator.1_F_03,ufscc,64,spotba,28,0.190,2016-07-14.14:17:03,0,991,2006,2009,4546,0,0,2,2009,2009,2,-1
elevator.2_F_01,ufscc,64,spotba,16,0.140,2016-07-14.14:17:05,0,422,809,1288,2500,0,0,1,1288,1288,2,-1
elevator.2_F_02,ufscc,64,spotba,27,0.130,2016-07-14.14:17:08,123,449,844,1684,3563,0,329,6,1684,1262,2,-1
elevator.2_F_03,ufscc,64,spotba,27,0.100,2016-07-14.14:17:11,0,201,388,714,1733,0,0,1,714,714,2,-1
elevator2.1_F_03,ufscc,64,spotba,14,0.170,2016-07-14.14:17:14,0,471,1149,3386,5992,0,0,1,3386,3386,3,-1
elevator2.1_F_05,ufscc,64,spotba,14,0.110,2016-07-14.14:17:16,0,255,673,1515,3224,0,0,1,1515,1515,5,-1
elevator2.1_F_07,ufscc,64,spotba,64,0.170,2016-07-14.14:17:19,0,512,1304,3209,5922,0,0,2,3209,3209,5,-1
elevator2.1_F_09,ufscc,64,spotba,14,0.150,2016-07-14.14:17:21,0,487,1231,3208,5812,0,0,2,3208,3208,5,-1
elevator2.1_F_12,ufscc,64,spotba,14,0.130,2016-07-14.14:17:23,0,392,1033,2132,4658,0,0,3,2132,2132,2,-1
elevator2.2_F_01,ufscc,64,spotba,24,0.260,2016-07-14.14:17:25,0,590,3659,748,5269,0,0,1,748,748,2,-1
elevator2.2_F_03,ufscc,64,spotba,18,0.200,2016-07-14.14:17:28,0,589,3573,755,5240,0,0,1,755,755,3,-1
elevator2.2_F_05,ufscc,64,spotba,20,0.230,2016-07-14.14:17:30,0,616,3780,772,5381,0,0,1,772,772,5,-1
elevator2.2_F_07,ufscc,64,spotba,18,0.190,2016-07-14.14:17:32,0,525,3494,702,5131,0,0,2,702,702,5,-1
elevator2.2_F_09,ufscc,64,spotba,26,0.170,2016-07-14.14:17:34,0,371,2650,520,4224,0,0,1,520,520,5,-1
elevator2.2_F_12,ufscc,64,spotba,24,0.220,2016-07-14.14:17:36,0,498,3260,631,4693,0,0,1,631,631,2,-1
elevator2.3_F_03,ufscc,64,spotba,223,0.500,2016-07-14.14:17:41,0,5981,21876,10451,29776,0,0,18,10447,10445,3,-1
elevator2.3_F_05,ufscc,64,spotba,355,0.470,2016-07-14.14:17:45,0,5165,19700,6906,23753,0,0,3,6906,6905,5,-1
elevator2.3_F_07,ufscc,64,spotba,250,0.520,2016-07-14.14:17:47,0,6668,24260,9973,30539,0,0,9,9972,9970,5,-1
elevator2.3_F_09,ufscc,64,spotba,224,0.570,2016-07-14.14:17:50,0,7345,25479,11428,32844,0,0,10,11428,11428,5,-1
elevator.3_F_01,ufscc,64,spotba,16,0.170,2016-07-14.14:17:56,0,814,1819,1327,3170,0,0,1,1327,1327,2,-1
elevator.3_F_02,ufscc,64,spotba,30,0.190,2016-07-14.14:17:58,85,472,1078,1103,3091,0,288,1,1103,882,2,-1
elevator.3_F_03,ufscc,64,spotba,35,0.250,2016-07-14.14:18:01,0,1212,3076,1662,4926,0,0,1,1662,1662,2,-1
elevator.4_F_01,ufscc,64,spotba,44,0.430,2016-07-14.14:18:05,0,3262,7022,3647,8151,0,0,1,3647,3647,2,-1
elevator.4_F_03,ufscc,64,spotba,136,0.500,2016-07-14.14:18:07,0,4387,10991,4725,12604,0,0,1,4725,4725,2,-1
elevator.5_F_01,ufscc,64,spotba,37,0.310,2016-07-14.14:18:10,0,1736,4207,1997,5205,0,0,2,1997,1997,2,-1
elevator.5_F_02,ufscc,64,spotba,35,0.290,2016-07-14.14:18:13,280,1248,2768,1518,3778,0,31,1,1518,1250,2,-1
elevator.5_F_03,ufscc,64,spotba,47,0.270,2016-07-14.14:18:17,0,1262,4213,1520,5907,0,0,1,1520,1520,2,-1
extinction.2_F_02,ufscc,64,spotba,71,0.230,2016-07-14.14:18:22,0,1478,3698,2676,6316,1,0,0,2676,2676,1,-1
extinction.3_F_02,ufscc,64,spotba,99,0.470,2016-07-14.14:18:26,0,3443,9842,3921,11369,1,0,0,3921,3921,1,-1
extinction.4_F_02,ufscc,64,spotba,13,0.110,2016-07-14.14:18:30,0,196,653,461,1704,3,0,0,461,461,1,-1
fischer.1_F_01,ufscc,64,spotba,2,0.030,2016-07-14.14:18:32,0,1,4,64,320,64,0,0,64,64,2,-1
fischer.1_F_02,ufscc,64,spotba,8,0.080,2016-07-14.14:18:34,0,121,309,544,1649,103,0,17,543,466,2,-1
fischer.1_F_05,ufscc,64,spotba,9,0.060,2016-07-14.14:18:37,0,26,65,197,716,11,0,1,197,197,2,-1
fischer.1_F_06,ufscc,64,spotba,3,0.060,2016-07-14.14:18:40,0,5,28,82,656,71,0,0,82,82,2,-1
fischer.2_F_01,ufscc,64,spotba,2,0.060,2016-07-14.14:18:42,0,1,5,64,384,64,0,0,64,64,2,-1
fischer.2_F_02,ufscc,64,spotba,8,0.080,2016-07-14.14:18:43,0,39,135,189,960,67,0,0,189,189,2,-1
fischer.2_F_05,ufscc,64,spotba,9,0.070,2016-07-14.14:18:46,0,60,181,200,886,8,0,1,200,200,2,-1
fischer.2_F_06,ufscc,64,spotba,3,0.130,2016-07-14.14:18:49,0,6,50,74,789,65,0,0,74,74,2,-1
fischer.3_F_01,ufscc,64,spotba,2,0.060,2016-07-14.14:18:53,0,1,7,64,512,64,0,0,64,64,2,-1
fischer.3_F_02,ufscc,64,spotba,8,0.130,2016-07-14.14:18:55,0,233,858,497,2409,100,0,12,497,431,2,-1
fischer.3_F_05,ufscc,64,spotba,9,0.080,2016-07-14.14:18:57,0,102,396,327,1656,18,0,1,327,327,2,-1
fischer.3_F_06,ufscc,64,spotba,3,0.040,2016-07-14.14:18:59,0,7,77,73,1058,66,0,0,73,73,2,-1
fischer.4_F_01,ufscc,64,spotba,2,0.050,2016-07-14.14:19:02,0,1,8,64,576,64,0,0,64,64,2,-1
fischer.4_F_02,ufscc,64,spotba,9,0.140,2016-07-14.14:19:04,0,166,823,341,2241,83,0,14,341,318,2,-1
fischer.4_F_05,ufscc,64,spotba,9,0.090,2016-07-14.14:19:06,0,51,293,185,1429,8,0,1,185,185,2,-1
fischer.4_F_06,ufscc,64,spotba,3,0.070,2016-07-14.14:19:08,0,13,152,112,1680,70,0,0,112,112,2,-1
fischer.5_F_01,ufscc,64,spotba,2,0.050,2016-07-14.14:19:11,0,1,8,64,576,64,0,0,64,64,2,-1
fischer.5_F_02,ufscc,64,spotba,12,0.180,2016-07-14.14:19:13,0,384,1489,559,2939,98,0,69,551,508,2,-1
fischer.5_F_05,ufscc,64,spotba,10,0.100,2016-07-14.14:19:16,0,45,257,156,1202,6,0,1,156,156,2,-1
fischer.5_F_06,ufscc,64,spotba,3,0.090,2016-07-14.14:19:19,0,11,136,95,1432,68,0,0,95,95,2,-1
fischer.6_F_01,ufscc,64,spotba,2,0.050,2016-07-14.14:19:23,0,1,9,64,640,64,0,0,64,64,2,-1
fischer.6_F_02,ufscc,64,spotba,9,0.100,2016-07-14.14:19:25,0,74,491,198,1734,72,0,6,198,189,2,-1
